player_id,outfielder_block,interception,total_tackle,last_man_tackle,total_clearance,head_clearance,aerial_won,own_goals,error_lead_to_goal,penalty_conceded,fouls,aerial_lost
22162.0,6.0,23.0,17.0,0.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,9.0
25607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44032.0,0.0,7.0,16.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,10.0,7.0
181246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94007.0,6.0,21.0,34.0,0.0,27.0,17.0,25.0,0.0,1.0,0.0,15.0,17.0
136321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154766.0,0.0,0.0,5.0,0.0,3.0,2.0,18.0,0.0,0.0,0.0,14.0,30.0
180378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49709.0,12.0,28.0,35.0,0.0,45.0,24.0,56.0,0.0,0.0,0.0,33.0,69.0
161061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14131.0,9.0,27.0,37.0,0.0,54.0,29.0,35.0,0.0,0.0,0.0,15.0,33.0
169979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175596.0,1.0,2.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,20.0
175538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180050.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10048.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
162295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160781.0,0.0,7.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
51513.0,6.0,7.0,4.0,0.0,45.0,22.0,22.0,0.0,0.0,0.0,3.0,23.0
162156.0,3.0,2.0,6.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,4.0,12.0
14910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162019.0,29.0,26.0,25.0,0.0,106.0,63.0,42.0,0.0,2.0,4.0,24.0,35.0
5745.0,1.0,8.0,19.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,17.0,16.0
166640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,8.0,32.0
160032.0,25.0,26.0,19.0,0.0,94.0,58.0,69.0,0.0,0.0,0.0,23.0,33.0
160572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19595.0,4.0,16.0,36.0,0.0,20.0,13.0,10.0,0.0,0.0,0.0,24.0,16.0
6011.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0
12507.0,1.0,10.0,17.0,0.0,25.0,17.0,164.0,0.0,0.0,0.0,29.0,245.0
163566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160457.0,3.0,15.0,26.0,0.0,16.0,9.0,15.0,0.0,1.0,0.0,18.0,9.0
160625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160025.0,11.0,35.0,59.0,1.0,57.0,40.0,84.0,1.0,1.0,1.0,24.0,70.0
138551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129752.0,0.0,25.0,33.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,27.0,18.0
179968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14109.0,9.0,13.0,19.0,1.0,49.0,29.0,53.0,0.0,0.0,1.0,16.0,31.0
134236.0,6.0,33.0,64.0,0.0,72.0,33.0,81.0,1.0,0.0,0.0,31.0,38.0
129751.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
131743.0,0.0,8.0,28.0,0.0,7.0,3.0,22.0,0.0,0.0,0.0,39.0,45.0
162131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129879.0,20.0,40.0,25.0,1.0,136.0,67.0,67.0,0.0,1.0,3.0,25.0,26.0
170111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159638.0,1.0,9.0,27.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,23.0,16.0
180204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180848.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
106028.0,5.0,26.0,54.0,0.0,26.0,9.0,45.0,1.0,0.0,1.0,43.0,51.0
160683.0,15.0,21.0,35.0,0.0,37.0,14.0,26.0,0.0,1.0,1.0,38.0,33.0
172648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175380.0,0.0,6.0,7.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,8.0,6.0
